"Date","Price","Open","High","Low","Vol.","Change %"
"19-11-2013","1,999.08","2,016.21","2,023.45","1,990.95","66.84K","-0.79%"
"18-11-2013","2,015.03","2,018.52","2,028.37","2,003.90","52.20K","1.02%"
"14-11-2013","1,994.64","2,034.28","2,040.58","1,984.06","95.14K","-1.29%"
"13-11-2013","2,020.69","2,059.88","2,072.58","2,015.13","102.98K","-1.66%"
"12-11-2013","2,054.76","2,071.69","2,086.66","2,047.08","59.39K","-0.53%"
"11-11-2013","2,065.74","2,057.91","2,107.04","2,029.40","74.80K","0.25%"
"08-11-2013","2,060.67","2,089.42","2,097.29","2,044.12","86.21K","-1.34%"
"07-11-2013","2,088.58","2,058.89","2,115.02","2,053.67","140.89K","1.41%"
"06-11-2013","2,059.63","2,030.34","2,067.75","2,028.37","91.81K","2.43%"
"05-11-2013","2,010.69","2,063.82","2,069.72","2,000.65","75.10K","-2.74%"
"03-11-2013","2,067.26","2,072.38","2,076.62","2,064.16","20.06K","0.11%"
"01-11-2013","2,064.95","2,077.60","2,107.93","2,058.15","70.89K","-0.53%"
"31-10-2013","2,075.88","2,058.89","2,080.95","2,046.24","82.56K","0.87%"
"30-10-2013","2,058.06","2,040.18","2,067.16","2,040.18","78.25K","0.96%"
"29-10-2013","2,038.51","2,030.34","2,053.97","2,017.54","61.91K","0.34%"
"28-10-2013","2,031.57","2,038.22","2,057.37","2,022.46","74.96K","-0.20%"
"25-10-2013","2,035.56","1,969.29","2,039.25","1,964.27","162.30K","2.92%"
"24-10-2013","1,977.76","2,023.45","2,050.62","1,973.82","200.66K","-2.52%"
"23-10-2013","2,028.81","2,057.91","2,060.86","2,017.39","112.65K","-1.29%"
"22-10-2013","2,055.30","2,048.06","2,075.63","2,048.06","108.51K","0.67%"
"21-10-2013","2,041.66","2,088.53","2,094.34","2,021.08","213.26K","-2.21%"
"18-10-2013","2,087.84","2,071.69","2,097.98","2,030.44","300.66K","0.60%"
"17-10-2013","2,075.34","2,205.51","2,205.51","2,066.03","367.00K","-4.98%"
"15-10-2013","2,184.09","2,200.68","2,223.38","2,168.19","312.96K","0.16%"
"14-10-2013","2,180.64","2,092.37","2,189.85","2,092.37","264.86K","4.27%"
"11-10-2013","2,091.44","2,077.60","2,103.55","2,052.98","147.35K","2.04%"
"10-10-2013","2,049.54","2,057.91","2,065.74","2,038.22","64.97K","-0.41%"
"09-10-2013","2,057.96","2,030.39","2,062.83","2,013.80","72.72K","1.29%"
"08-10-2013","2,031.67","2,054.95","2,065.79","2,028.37","86.00K","-0.99%"
"07-10-2013","2,052.05","2,006.71","2,061.85","1,985.04","153.41K","2.52%"
"04-10-2013","2,001.59","1,998.83","2,036.05","1,995.92","191.84K","0.45%"
"03-10-2013","1,992.72","1,929.90","2,003.65","1,929.90","183.30K","4.02%"
"01-10-2013","1,915.68","1,897.41","1,920.06","1,881.76","37.90K","0.98%"
"30-09-2013","1,897.12","1,918.09","1,931.14","1,890.52","63.58K","-1.05%"
"27-09-2013","1,917.25","1,908.24","1,930.40","1,908.24","61.34K","0.31%"
"26-09-2013","1,911.29","1,915.13","1,942.41","1,905.68","73.19K","-0.87%"
"25-09-2013","1,927.98","1,915.23","1,941.33","1,890.52","149.85K","0.92%"
"24-09-2013","1,910.36","1,929.90","1,945.66","1,896.43","52.48K","-0.78%"
"23-09-2013","1,925.42","1,915.13","1,947.63","1,911.25","97.59K","0.13%"
"20-09-2013","1,922.86","1,924.98","1,957.92","1,912.92","80.69K","-0.53%"
"19-09-2013","1,933.10","1,929.90","1,957.47","1,895.44","251.83K","0.47%"
"18-09-2013","1,924.00","1,916.12","1,934.63","1,910.21","155.26K","0.36%"
"17-09-2013","1,917.15","1,878.70","1,921.78","1,870.83","196.66K","2.38%"
"16-09-2013","1,872.60","1,921.14","1,949.60","1,866.00","87.19K","-2.48%"
"13-09-2013","1,920.21","1,937.78","1,969.29","1,870.83","73.31K","-0.88%"
"12-09-2013","1,937.29","1,966.34","1,968.31","1,916.46","95.07K","-1.28%"
"11-09-2013","1,962.35","1,975.20","1,993.91","1,952.55","118.63K","0.35%"
"10-09-2013","1,955.55","1,959.54","1,986.03","1,944.67","223.27K","-0.08%"
"06-09-2013","1,957.03","1,975.20","1,993.91","1,946.25","212.06K","-0.44%"
"05-09-2013","1,965.75","2,043.14","2,043.14","1,954.03","119.38K","-3.37%"
"04-09-2013","2,034.23","1,962.50","2,043.98","1,962.50","161.79K","3.25%"
"03-09-2013","1,970.13","2,023.35","2,033.29","1,961.41","112.50K","-2.31%"
"02-09-2013","2,016.70","1,987.01","2,033.74","1,987.01","150.48K","1.24%"
"30-08-2013","1,992.08","1,910.31","2,008.68","1,900.86","299.25K","3.96%"
"29-08-2013","1,916.27","1,876.09","1,938.77","1,848.18","270.65K","2.18%"
"28-08-2013","1,875.35","1,801.90","1,912.18","1,801.70","215.19K","3.68%"
"27-08-2013","1,808.84","1,802.00","1,843.21","1,798.95","184.52K","-0.09%"
"26-08-2013","1,810.47","1,801.90","1,847.69","1,787.13","181.41K","0.58%"
"23-08-2013","1,800.03","1,753.65","1,807.81","1,753.65","179.00K","2.74%"
"22-08-2013","1,752.08","1,683.74","1,766.40","1,665.03","122.21K","3.63%"
"21-08-2013","1,690.64","1,709.34","1,714.96","1,674.88","136.12K","-1.06%"
"20-08-2013","1,708.70","1,753.65","1,757.59","1,699.50","84.66K","-2.39%"
"19-08-2013","1,750.60","1,754.64","1,779.55","1,729.04","129.43K","-0.13%"
"16-08-2013","1,752.87","1,798.06","1,798.65","1,731.01","96.19K","-2.75%"
"14-08-2013","1,802.44","1,791.07","1,828.83","1,774.48","90.01K","0.64%"
"13-08-2013","1,790.92","1,796.98","1,815.88","1,782.21","50.56K","0.23%"
"12-08-2013","1,786.74","1,811.75","1,811.75","1,777.78","51.57K","-1.70%"
"08-08-2013","1,817.70","1,789.74","1,826.02","1,754.64","125.87K","1.45%"
"07-08-2013","1,791.76","1,837.69","1,861.27","1,784.57","187.08K","-2.72%"
"06-08-2013","1,841.78","1,840.30","1,852.12","1,837.20","223.69K","0.21%"
"05-08-2013","1,837.99","1,809.97","1,847.19","1,809.97","218.74K","1.15%"
"02-08-2013","1,817.01","1,792.05","1,821.10","1,788.12","114.71K","1.66%"
"01-08-2013","1,787.33","1,782.21","1,803.87","1,762.51","191.15K","0.01%"
"31-07-2013","1,787.23","1,761.53","1,802.00","1,761.53","208.53K","1.35%"
"30-07-2013","1,763.35","1,752.37","1,776.79","1,748.73","132.33K","0.63%"
"29-07-2013","1,752.37","1,731.01","1,766.55","1,728.05","126.20K","0.41%"
"26-07-2013","1,745.23","1,764.48","1,772.07","1,723.72","86.87K","-1.17%"
"25-07-2013","1,765.81","1,761.23","1,780.24","1,739.87","158.50K","0.60%"
"24-07-2013","1,755.23","1,718.21","1,763.50","1,713.28","137.29K","1.87%"
"23-07-2013","1,722.93","1,724.11","1,752.67","1,717.32","80.19K","0.23%"
"22-07-2013","1,719.04","1,712.30","1,731.60","1,690.64","148.90K","0.23%"
"19-07-2013","1,715.15","1,673.90","1,728.05","1,673.90","823.00K","4.92%"
"18-07-2013","1,634.66","1,656.17","1,668.97","1,619.64","148.85K","-0.82%"
"17-07-2013","1,648.25","1,624.02","1,658.14","1,623.19","115.19K","1.52%"
"16-07-2013","1,623.63","1,600.05","1,639.24","1,595.12","151.70K","0.46%"
"15-07-2013","1,616.20","1,575.43","1,621.71","1,574.40","134.37K","2.20%"
"12-07-2013","1,581.44","1,571.79","1,597.83","1,552.10","210.87K","2.94%"
"11-07-2013","1,536.34","1,494.69","1,544.17","1,494.69","122.57K","3.10%"
"10-07-2013","1,490.16","1,486.81","1,502.91","1,475.98","158.20K","0.60%"
"09-07-2013","1,481.30","1,484.84","1,498.38","1,476.97","62.06K","-0.28%"
"08-07-2013","1,485.44","1,506.51","1,513.10","1,477.95","108.81K","-1.23%"
"05-07-2013","1,503.90","1,516.35","1,533.19","1,496.66","87.47K","-0.44%"
"04-07-2013","1,510.59","1,476.97","1,513.69","1,470.32","94.94K","3.26%"
"03-07-2013","1,462.89","1,467.12","1,495.68","1,442.75","65.08K","-0.95%"
"02-07-2013","1,476.92","1,471.11","1,483.76","1,451.37","38.13K","0.55%"
"01-07-2013","1,468.79","1,484.84","1,491.84","1,461.26","59.20K","-1.76%"
"28-06-2013","1,495.08","1,467.12","1,501.58","1,432.66","165.68K","1.99%"
"27-06-2013","1,465.94","1,420.35","1,473.03","1,420.35","114.97K","3.85%"
"26-06-2013","1,411.64","1,369.64","1,419.46","1,360.88","97.91K","2.84%"
"25-06-2013","1,372.64","1,393.27","1,404.25","1,361.71","51.66K","-1.12%"
"24-06-2013","1,388.20","1,393.27","1,410.50","1,379.24","47.64K","-0.89%"
"21-06-2013","1,400.71","1,388.35","1,421.83","1,388.35","67.42K","1.31%"
"20-06-2013","1,382.59","1,403.12","1,411.59","1,378.50","101.01K","-1.75%"
"19-06-2013","1,407.16","1,433.64","1,435.61","1,403.12","67.73K","-1.33%"
"18-06-2013","1,426.16","1,427.74","1,435.61","1,420.84","70.66K","-0.27%"
"17-06-2013","1,430.05","1,432.66","1,436.60","1,408.14","63.64K","0.14%"
"14-06-2013","1,427.98","1,418.23","1,434.92","1,410.36","72.75K","0.42%"
"13-06-2013","1,422.07","1,442.50","1,442.70","1,412.97","47.41K","-1.61%"
"12-06-2013","1,445.31","1,474.01","1,474.01","1,439.55","108.18K","-2.06%"
"11-06-2013","1,475.64","1,509.46","1,517.14","1,467.76","110.88K","-1.79%"
"10-06-2013","1,502.52","1,506.51","1,521.03","1,496.66","66.33K","0.19%"
"07-06-2013","1,499.71","1,449.25","1,515.37","1,447.43","344.34K","3.48%"
"06-06-2013","1,449.25","1,431.67","1,455.99","1,430.20","91.97K","0.27%"
"05-06-2013","1,445.36","1,442.50","1,449.40","1,430.30","70.16K","0.21%"
"04-06-2013","1,442.31","1,449.15","1,451.17","1,428.42","49.55K","-0.39%"
"03-06-2013","1,447.92","1,476.97","1,490.75","1,432.66","163.22K","-1.94%"
"31-05-2013","1,476.57","1,476.97","1,486.27","1,452.45","93.61K","0.07%"
"30-05-2013","1,475.54","1,467.12","1,488.59","1,464.27","79.52K","0.10%"
"29-05-2013","1,474.01","1,496.66","1,504.64","1,463.18","73.79K","-1.15%"
"28-05-2013","1,491.15","1,467.12","1,493.71","1,467.12","60.58K","1.12%"
"27-05-2013","1,474.60","1,447.43","1,476.87","1,437.34","71.81K","1.88%"
"24-05-2013","1,447.43","1,476.97","1,479.38","1,442.50","49.21K","-1.59%"
"23-05-2013","1,470.86","1,472.04","1,501.78","1,455.85","216.16K","-0.10%"
"22-05-2013","1,472.29","1,476.97","1,484.84","1,469.58","80.13K","0.15%"
"21-05-2013","1,470.03","1,441.52","1,478.49","1,441.52","135.94K","1.03%"
"20-05-2013","1,455.06","1,436.60","1,460.23","1,436.60","63.61K","0.66%"
"17-05-2013","1,445.46","1,437.58","1,454.32","1,432.17","107.40K","0.95%"
"16-05-2013","1,431.87","1,446.54","1,446.69","1,425.91","74.07K","-1.02%"
"15-05-2013","1,446.69","1,429.70","1,451.76","1,428.67","71.77K","0.79%"
"14-05-2013","1,435.32","1,432.02","1,447.43","1,421.83","68.67K","0.42%"
"13-05-2013","1,429.36","1,458.36","1,458.36","1,424.29","72.30K","-2.42%"
"11-05-2013","1,464.81","1,472.04","1,472.04","1,460.52","7.35K","-0.46%"
"10-05-2013","1,471.60","1,476.97","1,486.72","1,468.15","53.96K","-0.29%"
"09-05-2013","1,475.84","1,452.35","1,480.66","1,452.35","109.81K","1.52%"
"08-05-2013","1,453.68","1,443.54","1,465.69","1,443.54","78.51K","0.50%"
"07-05-2013","1,446.49","1,447.43","1,456.29","1,434.63","79.37K","0.29%"
"06-05-2013","1,442.36","1,400.17","1,445.75","1,400.17","124.84K","3.25%"
"03-05-2013","1,396.97","1,403.12","1,424.58","1,386.58","142.82K","-0.72%"
"02-05-2013","1,407.16","1,353.89","1,411.54","1,352.90","175.60K","3.84%"
"30-04-2013","1,355.12","1,343.06","1,359.75","1,343.06","134.40K","0.41%"
"29-04-2013","1,349.65","1,347.88","1,364.27","1,344.04","172.66K","0.18%"
"26-04-2013","1,347.19","1,378.50","1,380.52","1,344.04","241.16K","-2.42%"
"25-04-2013","1,380.57","1,408.24","1,411.00","1,377.86","258.34K","-1.92%"
"23-04-2013","1,407.65","1,408.04","1,424.68","1,403.12","107.42K","0.30%"
"22-04-2013","1,403.37","1,421.83","1,434.82","1,402.58","153.06K","-1.75%"
"18-04-2013","1,428.42","1,462.20","1,462.20","1,407.06","512.51K","-0.58%"
"17-04-2013","1,436.79","1,472.04","1,476.97","1,410.11","348.49K","-1.73%"
"16-04-2013","1,462.05","1,450.48","1,471.80","1,435.81","112.42K","0.64%"
"15-04-2013","1,452.75","1,491.74","1,492.77","1,427.05","262.44K","-2.37%"
"12-04-2013","1,488.09","1,461.21","1,506.51","1,457.27","190.29K","-1.63%"
"11-04-2013","1,512.71","1,516.35","1,525.22","1,497.94","75.24K","0.41%"
"10-04-2013","1,506.56","1,478.94","1,516.35","1,478.94","90.76K","2.19%"
"09-04-2013","1,474.31","1,458.26","1,488.78","1,455.31","108.55K","1.10%"
"08-04-2013","1,458.26","1,471.06","1,474.95","1,453.39","28.74K","-1.27%"
"05-04-2013","1,476.97","1,477.95","1,482.88","1,463.18","49.85K","-0.46%"
"04-04-2013","1,483.76","1,511.48","1,512.56","1,478.49","60.80K","-2.36%"
"03-04-2013","1,519.60","1,544.91","1,550.82","1,508.82","33.87K","-1.49%"
"02-04-2013","1,542.59","1,531.07","1,547.81","1,517.34","209.80K","0.75%"
"01-04-2013","1,531.07","1,534.08","1,547.86","1,526.20","109.25K","-1.07%"
"28-03-2013","1,547.67","1,527.18","1,555.30","1,509.46","148.33K","0.93%"
"26-03-2013","1,533.44","1,521.13","1,544.81","1,514.88","51.85K","0.80%"
"25-03-2013","1,521.28","1,526.20","1,527.33","1,498.68","53.39K","0.26%"
"22-03-2013","1,517.29","1,534.32","1,536.05","1,508.57","51.56K","-1.27%"
"21-03-2013","1,536.83","1,535.06","1,549.78","1,529.45","48.80K","0.24%"
"20-03-2013","1,533.19","1,516.35","1,547.86","1,516.35","223.50K","0.78%"
"19-03-2013","1,521.37","1,534.27","1,538.95","1,516.35","48.50K","-1.26%"
"18-03-2013","1,540.82","1,534.08","1,550.82","1,531.12","33.03K","-0.39%"
"15-03-2013","1,546.78","1,546.88","1,555.64","1,537.03","83.16K","0.19%"
"14-03-2013","1,543.78","1,531.12","1,553.47","1,520.29","77.55K","1.15%"
"13-03-2013","1,526.25","1,536.00","1,536.00","1,521.37","44.35K","-0.83%"
"12-03-2013","1,539.10","1,531.12","1,545.06","1,525.51","102.60K","-0.28%"
"11-03-2013","1,543.48","1,546.93","1,562.73","1,533.04","63.39K","-1.05%"
"08-03-2013","1,559.83","1,565.98","1,570.41","1,550.13","85.41K","-0.40%"
"07-03-2013","1,566.03","1,536.05","1,573.46","1,529.15","362.22K","2.10%"
"06-03-2013","1,533.88","1,515.37","1,538.02","1,514.38","86.16K","1.14%"
"05-03-2013","1,516.60","1,490.80","1,519.31","1,485.09","166.43K","1.99%"
"04-03-2013","1,487.01","1,472.04","1,493.71","1,467.37","52.07K","0.71%"
"01-03-2013","1,476.52","1,488.98","1,491.74","1,473.23","93.94K","-1.00%"
"28-02-2013","1,491.49","1,465.15","1,496.66","1,463.18","134.29K","2.14%"
"27-02-2013","1,460.28","1,472.04","1,478.64","1,452.79","69.71K","-0.75%"
"26-02-2013","1,471.36","1,442.41","1,475.00","1,441.47","141.05K","1.56%"
"25-02-2013","1,448.71","1,429.70","1,451.27","1,429.70","128.31K","1.16%"
"22-02-2013","1,432.12","1,427.69","1,440.49","1,353.89","71.43K","0.44%"
"21-02-2013","1,425.86","1,419.86","1,433.20","1,418.82","80.48K","-0.28%"
"20-02-2013","1,429.80","1,420.89","1,432.66","1,420.89","113.03K","0.65%"
"19-02-2013","1,420.55","1,403.02","1,426.75","1,390.47","49.41K","1.25%"
"18-02-2013","1,403.07","1,418.97","1,423.85","1,397.41","54.45K","-1.12%"
"15-02-2013","1,418.97","1,421.83","1,429.11","1,408.88","171.58K","-0.41%"
"14-02-2013","1,424.78","1,403.12","1,432.66","1,403.12","227.81K","1.15%"
"13-02-2013","1,408.58","1,384.51","1,414.93","1,383.43","245.85K","1.58%"
"12-02-2013","1,386.63","1,392.29","1,394.01","1,378.50","41.91K","-0.44%"
"11-02-2013","1,392.73","1,401.45","1,407.30","1,388.64","204.38K","-0.62%"
"08-02-2013","1,401.40","1,362.31","1,413.95","1,362.31","513.07K","2.58%"
"07-02-2013","1,366.19","1,342.07","1,368.66","1,342.07","208.37K","1.20%"
"06-02-2013","1,349.95","1,342.07","1,354.08","1,342.07","249.79K","0.82%"
"05-02-2013","1,338.92","1,326.86","1,343.84","1,320.41","117.32K","0.53%"
"04-02-2013","1,331.88","1,326.32","1,345.03","1,324.40","57.83K","0.46%"
"01-02-2013","1,325.73","1,321.34","1,331.34","1,321.34","98.06K","0.27%"
"31-01-2013","1,322.13","1,324.25","1,331.44","1,306.87","90.56K","-0.08%"
"30-01-2013","1,323.22","1,319.42","1,328.58","1,312.53","66.99K","0.10%"
"29-01-2013","1,321.89","1,319.42","1,335.03","1,318.44","52.25K","-0.09%"
"28-01-2013","1,323.02","1,321.59","1,328.83","1,318.44","39.15K","0.44%"
"25-01-2013","1,317.26","1,302.69","1,323.36","1,302.69","40.14K","0.91%"
"24-01-2013","1,305.39","1,289.88","1,313.52","1,289.84","72.35K","1.06%"
"23-01-2013","1,291.71","1,299.53","1,303.13","1,280.14","57.24K","-0.30%"
"22-01-2013","1,295.55","1,303.67","1,311.55","1,287.47","66.09K","-1.19%"
"21-01-2013","1,311.15","1,334.19","1,334.19","1,308.59","62.99K","-1.45%"
"18-01-2013","1,330.40","1,345.03","1,345.03","1,317.16","77.05K","-0.81%"
"17-01-2013","1,341.33","1,329.27","1,349.95","1,323.56","228.91K","1.05%"
"16-01-2013","1,327.40","1,318.44","1,331.78","1,289.20","302.63K","1.03%"
"15-01-2013","1,313.81","1,368.66","1,378.50","1,305.64","591.95K","0.00%"
"14-01-2013","1,313.81","1,299.73","1,327.35","1,288.21","436.45K","2.14%"
"11-01-2013","1,286.29","1,268.72","1,302.14","1,268.72","345.65K","3.80%"
"10-01-2013","1,239.22","1,256.70","1,262.12","1,235.73","127.63K","-1.35%"
"09-01-2013","1,256.16","1,277.58","1,286.78","1,253.60","77.27K","-1.74%"
"08-01-2013","1,278.36","1,271.18","1,283.93","1,270.24","47.56K","0.60%"
"07-01-2013","1,270.73","1,280.04","1,281.71","1,268.76","108.90K","-0.54%"
"04-01-2013","1,277.58","1,262.31","1,279.99","1,261.48","87.61K","1.50%"
"03-01-2013","1,258.67","1,240.65","1,262.31","1,240.65","61.59K","1.24%"
"02-01-2013","1,243.26","1,246.56","1,253.21","1,236.81","52.34K","-0.06%"
"01-01-2013","1,244.05","1,248.53","1,248.53","1,240.65","30.14K","0.39%"
"31-12-2012","1,239.22","1,240.65","1,246.56","1,235.04","27.76K","-0.53%"
"28-12-2012","1,245.87","1,236.62","1,249.17","1,231.64","45.99K","1.21%"
"27-12-2012","1,230.95","1,244.59","1,244.59","1,228.84","40.01K","-0.78%"
"26-12-2012","1,240.65","1,250.50","1,250.50","1,236.07","46.61K","-0.25%"
"24-12-2012","1,243.80","1,240.55","1,251.73","1,240.55","41.06K","0.41%"
"21-12-2012","1,238.78","1,230.81","1,245.08","1,217.61","94.32K","0.78%"
"20-12-2012","1,229.23","1,213.08","1,232.58","1,211.26","79.81K","1.27%"
"19-12-2012","1,213.87","1,197.08","1,217.81","1,197.08","90.41K","1.81%"
"18-12-2012","1,192.31","1,191.17","1,204.96","1,179.21","153.67K","0.42%"
"17-12-2012","1,187.33","1,221.94","1,230.81","1,184.53","403.69K","-2.83%"
"14-12-2012","1,221.90","1,199.30","1,224.55","1,199.30","63.47K","1.48%"
"13-12-2012","1,204.12","1,218.99","1,218.99","1,197.87","69.22K","-0.25%"
"12-12-2012","1,207.17","1,204.66","1,221.70","1,202.74","86.37K","0.45%"
"11-12-2012","1,201.76","1,219.98","1,223.91","1,193.59","139.53K","-1.28%"
"10-12-2012","1,217.32","1,243.61","1,248.53","1,213.77","181.21K","-2.50%"
"07-12-2012","1,248.48","1,255.42","1,262.12","1,237.70","390.90K","-1.13%"
"06-12-2012","1,262.71","1,278.07","1,278.12","1,249.42","89.64K","-1.14%"
"05-12-2012","1,277.23","1,277.08","1,287.67","1,268.76","68.02K","-0.10%"
"04-12-2012","1,278.51","1,296.73","1,301.70","1,275.16","77.92K","-1.25%"
"03-12-2012","1,294.66","1,294.81","1,301.60","1,284.96","174.93K","0.15%"
"30-11-2012","1,292.69","1,281.02","1,304.56","1,273.39","116.95K","1.14%"
"29-11-2012","1,278.12","1,288.90","1,299.73","1,271.47","82.95K","0.23%"
"27-11-2012","1,275.21","1,280.04","1,280.04","1,269.55","24.93K","0.23%"
"26-11-2012","1,272.26","1,268.32","1,275.12","1,267.09","24.01K","0.31%"
"23-11-2012","1,268.32","1,259.36","1,271.42","1,253.01","43.03K","0.78%"
"22-11-2012","1,258.47","1,269.21","1,269.21","1,251.53","42.03K","-0.27%"
"21-11-2012","1,261.87","1,260.35","1,274.13","1,256.65","54.43K","0.61%"
"20-11-2012","1,254.24","1,250.79","1,262.31","1,237.85","50.46K","0.97%"
"19-11-2012","1,242.13","1,270.19","1,272.90","1,239.67","73.81K","-1.90%"
"16-11-2012","1,266.20","1,275.12","1,286.34","1,260.64","47.39K","-0.74%"
"15-11-2012","1,275.66","1,299.73","1,302.69","1,268.22","38.27K","-2.23%"
"13-11-2012","1,304.70","1,317.26","1,319.23","1,299.78","21.12K","-0.69%"
"12-11-2012","1,313.76","1,304.56","1,327.30","1,295.79","77.58K","0.66%"
"09-11-2012","1,305.15","1,309.58","1,312.09","1,299.93","67.04K","-0.36%"
"08-11-2012","1,309.82","1,299.73","1,314.01","1,295.79","40.08K","0.11%"
"07-11-2012","1,308.40","1,302.69","1,312.29","1,301.70","53.01K","0.59%"
"06-11-2012","1,300.72","1,308.69","1,315.98","1,298.99","40.88K","-0.58%"
"05-11-2012","1,308.35","1,311.55","1,321.98","1,304.90","68.18K","-0.18%"
"02-11-2012","1,310.71","1,299.73","1,317.26","1,294.81","150.93K","1.37%"
"01-11-2012","1,293.04","1,294.81","1,298.75","1,290.38","21.72K","-0.01%"
"31-10-2012","1,293.23","1,289.88","1,295.40","1,283.53","30.38K","0.32%"
"30-10-2012","1,289.10","1,287.47","1,300.72","1,283.98","51.03K","0.13%"
"29-10-2012","1,287.47","1,294.81","1,299.49","1,282.16","36.32K","-0.46%"
"26-10-2012","1,293.43","1,284.96","1,301.21","1,284.96","56.62K","-0.17%"
"25-10-2012","1,295.69","1,293.97","1,303.47","1,283.98","71.13K","0.20%"
"23-10-2012","1,293.13","1,302.69","1,303.13","1,290.87","60.75K","-0.47%"
"22-10-2012","1,299.24","1,305.64","1,314.40","1,282.99","288.50K","2.26%"
"19-10-2012","1,270.49","1,289.88","1,293.68","1,261.38","196.82K","-1.14%"
"18-10-2012","1,285.16","1,262.56","1,288.90","1,261.08","60.61K","1.85%"
"17-10-2012","1,261.77","1,282.99","1,284.81","1,253.35","95.11K","-1.05%"
"16-10-2012","1,275.21","1,281.02","1,288.90","1,270.19","71.48K","0.32%"
"15-10-2012","1,271.18","1,275.12","1,284.96","1,266.50","48.13K","-0.55%"
"12-10-2012","1,278.22","1,259.36","1,292.00","1,254.44","157.03K","0.66%"
"11-10-2012","1,269.85","1,267.24","1,281.76","1,266.60","66.37K","0.02%"
"10-10-2012","1,269.60","1,268.03","1,282.40","1,265.27","62.17K","-0.44%"
"09-10-2012","1,275.26","1,273.64","1,279.00","1,266.25","50.38K","0.34%"
"08-10-2012","1,270.88","1,286.93","1,295.50","1,265.51","64.73K","-1.00%"
"05-10-2012","1,283.73","1,294.81","1,296.83","1,250.45","130.34K","-0.86%"
"04-10-2012","1,294.86","1,299.73","1,300.37","1,288.16","142.09K","-0.50%"
"03-10-2012","1,301.36","1,283.98","1,304.46","1,280.97","92.32K","1.46%"
