"Date","Price","Open","High","Low","Vol.","Change %"
"23-05-2001","65.46","61.53","65.81","61.33","55.24M","6.27%"
"22-05-2001","61.60","61.22","62.34","61.22","23.76M","0.51%"
"21-05-2001","61.29","61.54","61.99","61.00","19.32M","0.13%"
"18-05-2001","61.21","61.06","62.12","60.65","34.14M","1.24%"
"17-05-2001","60.46","58.91","61.08","58.91","28.62M","2.02%"
"16-05-2001","59.26","61.06","61.82","58.52","26.48M","-2.05%"
"15-05-2001","60.50","60.09","60.92","55.91","29.91M","0.62%"
"14-05-2001","60.13","60.07","61.70","59.00","22.22M","-0.25%"
"11-05-2001","60.28","59.06","60.68","58.61","24.47M","0.75%"
"10-05-2001","59.83","59.57","61.16","58.13","33.08M","-0.10%"
"09-05-2001","59.89","62.04","63.51","59.37","37.69M","-2.65%"
"08-05-2001","61.52","61.62","62.58","60.63","23.58M","-0.63%"
"07-05-2001","61.91","59.68","62.40","59.68","30.51M","4.49%"
"04-05-2001","59.25","58.64","59.79","56.92","31.08M","0.51%"
"03-05-2001","58.95","60.48","60.92","58.54","31.68M","-3.61%"
"02-05-2001","61.16","60.10","63.71","59.53","42.00M","6.37%"
"30-04-2001","57.50","50.85","58.27","50.57","35.14M","14.18%"
"27-04-2001","50.36","56.29","56.29","49.61","36.93M","-11.59%"
"26-04-2001","56.96","59.59","61.70","56.29","25.14M","-4.46%"
"25-04-2001","59.62","60.48","61.76","58.52","26.13M","0.05%"
"24-04-2001","59.59","56.67","60.75","55.36","27.70M","3.37%"
"23-04-2001","57.65","59.14","59.34","56.91","21.48M","-2.62%"
"20-04-2001","59.20","60.07","61.92","57.53","31.41M","-0.15%"
"19-04-2001","59.29","58.75","63.74","56.43","49.59M","7.90%"
"18-04-2001","54.95","47.86","54.95","47.42","43.39M","16.00%"
"17-04-2001","47.37","47.61","49.02","45.44","40.65M","-0.19%"
"16-04-2001","47.46","43.79","47.90","43.03","43.89M","6.99%"
"12-04-2001","44.36","45.86","47.08","41.87","80.04M","-11.01%"
"11-04-2001","49.85","62.24","63.53","49.85","41.20M","-15.99%"
"10-04-2001","59.34","62.01","62.77","56.62","35.27M","-3.59%"
"09-04-2001","61.55","61.23","62.24","59.72","15.91M","-1.46%"
"06-04-2001","62.46","61.23","65.54","61.23","32.05M","2.93%"
"04-04-2001","60.68","61.23","61.23","59.37","20.77M","-3.93%"
"03-04-2001","63.16","62.88","64.77","61.48","28.85M","-0.94%"
"02-04-2001","63.76","62.97","64.63","58.24","40.33M","0.71%"
"30-03-2001","63.31","67.82","67.82","62.96","30.50M","-7.41%"
"29-03-2001","68.38","72.21","72.21","67.83","31.56M","-6.33%"
"28-03-2001","73.00","75.19","76.35","72.43","29.18M","1.09%"
"27-03-2001","72.21","66.41","73.73","65.89","40.29M","7.87%"
"26-03-2001","66.94","64.41","67.37","63.95","20.28M","2.50%"
"23-03-2001","65.31","66.82","68.83","62.01","34.88M","-2.22%"
"22-03-2001","66.79","69.06","69.37","65.70","22.65M","-3.82%"
"21-03-2001","69.44","66.35","70.82","62.34","32.70M","2.59%"
"20-03-2001","67.69","68.91","70.92","65.59","21.59M","-2.00%"
"19-03-2001","69.07","71.81","73.64","67.30","26.61M","-5.20%"
"16-03-2001","72.86","75.88","77.43","71.50","26.22M","-3.54%"
"15-03-2001","75.53","71.62","76.27","70.23","26.51M","3.18%"
"14-03-2001","73.20","66.82","74.40","65.58","27.94M","12.63%"
"13-03-2001","64.99","67.45","72.85","58.37","43.74M","-5.81%"
"12-03-2001","69.00","75.19","75.74","67.90","28.70M","-9.35%"
"09-03-2001","76.12","78.13","78.13","73.18","31.19M","-4.31%"
"08-03-2001","79.55","81.31","82.32","77.74","36.07M","-1.18%"
"07-03-2001","80.50","77.65","80.92","75.30","68.34M","8.32%"
"05-03-2001","74.32","75.98","77.43","71.47","81.28M","-3.36%"
"02-03-2001","76.90","89.14","91.39","76.04","74.83M","-12.40%"
"01-03-2001","87.79","96.89","96.89","85.88","63.37M","-9.27%"
"28-02-2001","96.76","87.20","98.44","86.12","77.90M","10.77%"
"27-02-2001","87.35","88.63","89.90","85.83","50.86M","-1.56%"
"26-02-2001","88.73","87.43","89.90","86.97","40.40M","1.80%"
"23-02-2001","87.16","89.60","90.50","86.67","46.99M","-2.96%"
"22-02-2001","89.82","91.31","91.31","86.12","54.49M","-1.95%"
"21-02-2001","91.61","96.12","96.12","90.84","65.31M","-5.62%"
"20-02-2001","97.07","97.74","98.21","96.67","23.05M","-0.55%"
"19-02-2001","97.61","96.74","98.32","95.60","30.34M","0.03%"
"16-02-2001","97.58","101.12","101.42","96.74","40.21M","-3.10%"
"15-02-2001","100.70","98.46","101.07","98.44","29.91M","2.01%"
"14-02-2001","98.72","98.22","99.22","97.70","21.45M","-0.09%"
"13-02-2001","98.81","99.06","100.92","98.16","29.33M","0.07%"
"12-02-2001","98.74","99.25","99.25","97.43","27.28M","-0.87%"
"09-02-2001","99.61","100.92","101.42","99.22","27.06M","-1.69%"
"08-02-2001","101.32","100.07","101.68","98.46","34.46M","0.61%"
"07-02-2001","100.71","104.18","104.18","100.15","35.81M","-2.67%"
"06-02-2001","103.47","103.13","104.33","102.95","21.44M","0.15%"
"05-02-2001","103.32","105.96","105.96","102.95","27.28M","-2.89%"
"02-02-2001","106.40","104.27","107.12","104.26","36.93M","1.66%"
"01-02-2001","104.66","104.81","105.12","102.79","32.99M","-0.61%"
"31-01-2001","105.30","106.23","106.92","104.83","32.95M","-1.40%"
"30-01-2001","106.79","103.40","107.58","103.40","32.84M","3.81%"
"29-01-2001","102.87","104.66","104.66","100.22","32.84M","-2.23%"
"25-01-2001","105.22","105.43","106.04","103.10","30.34M","-0.60%"
"24-01-2001","105.86","105.26","106.19","104.19","40.70M","1.07%"
"23-01-2001","104.74","105.12","105.57","103.56","32.82M","-1.17%"
"22-01-2001","105.98","105.34","107.35","104.67","46.70M","1.28%"
"19-01-2001","104.64","99.96","105.33","99.96","56.09M","4.97%"
"18-01-2001","99.69","98.05","100.53","98.05","43.27M","2.11%"
"17-01-2001","97.63","98.44","98.58","96.27","51.21M","3.27%"
"16-01-2001","94.54","95.96","96.72","93.57","41.22M","-1.15%"
"15-01-2001","95.64","90.30","96.34","90.22","102.85M","6.36%"
"12-01-2001","89.92","86.19","90.69","86.07","92.08M","4.55%"
"11-01-2001","86.01","87.98","88.98","85.62","68.44M","-2.08%"
"10-01-2001","87.84","93.02","93.46","87.31","91.55M","-4.42%"
"09-01-2001","91.90","92.02","94.18","90.48","64.87M","-0.95%"
"08-01-2001","92.78","97.85","98.36","91.94","76.23M","-6.22%"
"05-01-2001","98.93","94.55","99.20","93.91","67.94M","4.59%"
"04-01-2001","94.59","87.28","95.96","87.28","71.19M","8.67%"
"03-01-2001","87.04","86.81","87.59","85.01","64.13M","-1.17%"
"02-01-2001","88.07","86.83","88.83","85.26","68.77M","1.57%"
"01-01-2001","86.71","88.44","89.91","86.19","59.98M","-1.77%"
"29-12-2000","88.27","85.57","89.14","84.21","89.33M","2.64%"
"28-12-2000","86.00","85.73","88.05","85.13","68.45M","1.08%"
"27-12-2000","85.08","85.82","89.37","84.05","93.33M","-0.57%"
"26-12-2000","85.57","89.53","91.08","84.95","87.18M","-5.03%"
"22-12-2000","90.10","97.58","97.58","89.60","88.19M","-7.40%"
"21-12-2000","97.30","102.35","102.35","96.66","57.95M","-5.49%"
"20-12-2000","102.95","105.34","105.34","101.77","60.49M","-3.60%"
"19-12-2000","106.80","109.91","109.91","106.37","46.56M","-2.89%"
"18-12-2000","109.98","110.17","110.66","107.56","42.35M","-1.50%"
"15-12-2000","111.65","116.81","116.81","111.19","50.49M","-4.36%"
"14-12-2000","116.74","118.21","118.36","116.27","27.75M","-1.21%"
"13-12-2000","118.17","116.25","124.67","115.80","52.09M","2.27%"
"12-12-2000","115.55","115.96","117.51","114.95","34.92M","-0.22%"
"11-12-2000","115.80","114.64","116.21","114.13","39.13M","1.06%"
"08-12-2000","114.59","112.57","115.01","112.57","39.11M","1.44%"
"07-12-2000","112.96","112.55","113.69","112.08","23.71M","-0.25%"
"06-12-2000","113.24","117.82","117.82","112.87","41.57M","1.72%"
"05-12-2000","111.33","111.39","112.21","109.78","43.45M","-0.01%"
"04-12-2000","111.34","113.32","113.46","111.00","29.77M","-1.46%"
"01-12-2000","112.99","110.84","113.71","109.31","54.18M","1.45%"
"30-11-2000","111.37","114.56","114.70","111.00","45.69M","-2.68%"
"29-11-2000","114.44","114.23","115.17","112.87","32.31M","-0.99%"
"28-11-2000","115.59","117.20","117.20","115.03","27.70M","-1.54%"
"27-11-2000","117.40","116.24","117.66","115.89","32.60M","1.54%"
"24-11-2000","115.62","115.63","116.38","114.89","24.19M","0.29%"
"23-11-2000","115.29","114.81","116.04","113.43","23.80M","-0.20%"
"22-11-2000","115.52","120.16","120.56","114.95","49.50M","-2.37%"
"21-11-2000","118.33","118.28","118.90","117.04","26.64M","-0.30%"
"20-11-2000","118.69","119.06","119.66","117.88","21.19M","0.26%"
"17-11-2000","118.38","116.44","118.89","114.44","32.75M","1.18%"
"16-11-2000","117.00","117.83","119.29","116.59","23.76M","-0.80%"
"15-11-2000","117.94","120.69","121.69","117.42","32.89M","-0.54%"
"14-11-2000","118.58","113.59","119.18","113.57","33.88M","3.92%"
"13-11-2000","114.11","119.83","119.83","113.40","42.10M","-4.88%"
"10-11-2000","119.96","122.63","123.07","119.60","31.77M","-2.34%"
"09-11-2000","122.84","122.79","124.58","122.10","34.87M","-0.35%"
"08-11-2000","123.27","119.37","124.24","119.00","51.51M","3.12%"
"07-11-2000","119.54","117.06","119.95","116.35","35.62M","1.47%"
"06-11-2000","117.81","117.34","118.67","116.42","36.26M","0.39%"
"03-11-2000","117.35","115.18","117.96","114.41","42.47M","2.19%"
"02-11-2000","114.83","113.48","115.46","113.48","33.98M","1.43%"
"01-11-2000","113.21","113.94","114.22","112.55","28.27M","2.38%"
"31-10-2000","110.58","110.08","111.21","108.15","28.12M","0.30%"
"30-10-2000","110.25","112.22","112.35","109.54","20.66M","-1.24%"
"27-10-2000","111.63","111.14","112.38","110.58","20.55M","0.82%"
"26-10-2000","110.72","110.69","111.62","109.42","9.68M","-0.57%"
"25-10-2000","111.35","112.38","113.01","110.84","45.92M","2.32%"
"24-10-2000","108.83","105.91","109.89","104.18","47.60M","2.18%"
"23-10-2000","106.51","110.30","110.69","105.50","51.31M","-3.56%"
"20-10-2000","110.44","105.42","111.46","105.42","79.27M","6.85%"
"19-10-2000","103.36","96.21","104.30","94.87","66.76M","7.02%"
"18-10-2000","96.58","98.59","99.03","94.88","53.98M","-3.62%"
"17-10-2000","100.21","100.41","101.96","97.43","63.54M","-0.88%"
"16-10-2000","101.10","101.68","109.11","100.30","62.01M","0.07%"
"13-10-2000","101.03","104.18","104.18","100.46","63.71M","-4.08%"
"12-10-2000","105.33","105.26","106.19","101.63","69.72M","-0.29%"
"11-10-2000","105.64","110.07","110.83","105.18","64.74M","-7.17%"
"10-10-2000","113.80","115.48","116.87","112.16","61.55M","-0.72%"
"09-10-2000","114.62","116.27","116.44","113.96","32.82M","-1.87%"
"06-10-2000","116.80","115.96","117.43","112.26","66.24M","0.23%"
"05-10-2000","116.53","117.59","119.76","116.02","41.38M","-1.76%"
"04-10-2000","118.62","113.17","119.24","113.17","44.96M","2.43%"
"03-10-2000","115.81","113.56","117.97","110.84","41.66M","1.48%"
"29-09-2000","114.12","114.92","116.42","113.57","29.25M","-0.21%"
"28-09-2000","114.36","115.35","117.74","112.42","33.79M","-1.13%"
"27-09-2000","115.67","111.62","116.58","108.92","42.64M","2.95%"
"26-09-2000","112.36","118.59","118.59","111.50","33.70M","-3.89%"
"25-09-2000","116.91","113.62","117.89","113.17","36.49M","7.10%"
"22-09-2000","109.16","116.67","116.67","108.13","51.42M","-7.10%"
"21-09-2000","117.50","120.10","120.31","117.04","21.08M","-2.78%"
"20-09-2000","120.86","121.69","123.63","117.43","22.97M","2.02%"
"19-09-2000","118.47","122.55","123.17","114.87","52.27M","-4.55%"
"18-09-2000","124.12","131.03","131.03","123.48","53.97M","-5.78%"
"15-09-2000","131.74","131.94","133.69","131.00","54.03M","-1.09%"
"14-09-2000","133.19","135.26","136.96","129.62","83.14M","-1.43%"
"13-09-2000","135.12","136.55","138.73","134.48","56.98M","-1.42%"
"12-09-2000","137.06","134.87","138.19","132.86","56.49M","1.84%"
"11-09-2000","134.59","133.32","136.81","131.62","53.54M","1.16%"
"08-09-2000","133.05","130.07","133.93","130.07","51.58M","2.69%"
"07-09-2000","129.57","128.44","130.96","127.45","32.40M","-0.03%"
"06-09-2000","129.61","130.41","131.29","128.21","26.72M","-2.01%"
"05-09-2000","132.27","133.63","134.08","131.38","25.47M","-0.90%"
"04-09-2000","133.47","130.22","134.87","130.22","43.72M","3.39%"
"31-08-2000","129.09","121.31","131.31","121.08","93.07M","6.05%"
"30-08-2000","121.73","120.93","123.55","120.92","24.91M","0.14%"
"29-08-2000","121.56","120.14","122.62","118.92","31.86M","0.55%"
"28-08-2000","120.89","126.19","127.12","120.53","25.88M","-4.39%"
"25-08-2000","126.44","128.28","128.98","125.57","35.75M","-0.67%"
"24-08-2000","127.29","124.02","128.28","123.41","36.83M","2.05%"
"23-08-2000","124.73","126.24","127.27","124.04","25.80M","-3.02%"
"22-08-2000","128.61","123.79","133.37","123.79","42.82M","4.15%"
"21-08-2000","123.49","124.00","125.32","120.93","43.16M","-0.06%"
"18-08-2000","123.57","117.08","124.25","117.08","75.26M","5.41%"
"17-08-2000","117.23","120.42","121.29","116.73","23.59M","-2.24%"
"16-08-2000","119.92","115.11","120.75","114.89","42.29M","6.25%"
"14-08-2000","112.87","113.09","113.90","111.17","30.93M","0.62%"
"11-08-2000","112.17","112.19","116.19","110.61","51.96M","-0.48%"
"10-08-2000","112.71","116.42","118.97","111.95","34.99M","-3.98%"
"09-08-2000","117.38","119.21","121.54","116.66","45.19M","1.50%"
"08-08-2000","115.64","100.61","115.79","100.61","75.97M","15.85%"
"07-08-2000","99.82","98.74","100.61","97.98","24.84M","1.79%"
"04-08-2000","98.06","99.39","102.77","96.98","45.21M","-1.94%"
"03-08-2000","100.00","102.01","102.01","97.67","26.97M","-2.67%"
"02-08-2000","102.74","102.69","103.22","100.53","26.99M","-1.79%"
"01-08-2000","104.61","106.04","106.94","104.06","23.81M","-0.20%"
"31-07-2000","104.82","106.19","107.11","103.11","21.62M","-1.23%"
"28-07-2000","106.12","105.80","109.52","104.19","44.18M","0.86%"
"27-07-2000","105.22","102.32","106.18","98.52","39.88M","1.97%"
"26-07-2000","103.19","112.67","113.15","102.33","34.17M","-6.49%"
"25-07-2000","110.35","100.77","112.32","98.47","49.23M","3.89%"
"24-07-2000","106.22","112.58","112.58","104.89","33.89M","-6.77%"
"21-07-2000","113.93","114.32","116.42","113.18","28.32M","0.03%"
"20-07-2000","113.90","113.03","114.32","111.70","22.58M","0.30%"
"19-07-2000","113.56","110.08","115.96","109.79","30.77M","-1.73%"
"18-07-2000","115.56","119.32","119.35","114.28","38.11M","-3.09%"
"17-07-2000","119.25","120.14","121.23","117.97","26.52M","-1.00%"
"14-07-2000","120.45","122.47","124.61","119.07","54.85M","-3.25%"
"13-07-2000","124.50","130.96","132.24","123.24","27.48M","-3.95%"
"12-07-2000","129.62","128.28","130.20","125.41","29.18M","1.06%"
"11-07-2000","128.26","129.18","132.16","127.74","26.96M","-0.28%"
"10-07-2000","128.62","131.93","132.70","128.11","15.59M","-2.25%"
"07-07-2000","131.58","131.61","133.63","131.09","16.22M","0.23%"
"06-07-2000","131.28","132.78","132.78","129.76","13.69M","-1.54%"
"05-07-2000","133.33","136.24","136.61","132.64","15.83M","-1.70%"
"04-07-2000","135.64","133.63","136.39","133.34","22.40M","1.93%"
"03-07-2000","133.07","130.07","133.62","130.07","21.23M","3.29%"
"30-06-2000","128.83","128.76","129.45","126.36","15.41M","-0.95%"
"29-06-2000","130.07","128.19","134.08","128.19","16.87M","2.11%"
"28-06-2000","127.38","125.57","128.05","122.50","12.16M","0.73%"
"27-06-2000","126.46","126.79","128.81","124.10","19.90M","0.92%"
"26-06-2000","125.31","127.12","127.12","121.70","17.51M","-2.13%"
"23-06-2000","128.04","131.71","131.71","126.59","22.02M","-2.98%"
"22-06-2000","131.97","131.77","133.21","130.24","21.71M","0.14%"
"21-06-2000","131.78","137.97","137.97","130.69","27.51M","-2.62%"
"20-06-2000","135.32","132.31","138.75","132.31","25.22M","1.91%"
"19-06-2000","132.79","130.22","134.38","127.91","39.35M","2.08%"
"16-06-2000","130.08","127.14","131.62","126.33","32.01M","1.31%"
"15-06-2000","128.40","120.95","130.20","120.17","47.78M","6.01%"
"14-06-2000","121.12","119.20","123.23","119.20","15.80M","0.55%"
"13-06-2000","120.46","119.39","121.62","115.51","19.44M","0.08%"
"12-06-2000","120.36","121.31","123.68","119.69","14.58M","-2.15%"
"09-06-2000","123.01","123.24","126.81","122.00","32.15M","0.35%"
"08-06-2000","122.58","121.62","124.00","120.92","20.24M","0.90%"
"07-06-2000","121.49","121.69","125.04","119.37","28.55M","-1.69%"
"06-06-2000","123.58","124.83","126.65","120.92","28.89M","-0.38%"
"05-06-2000","124.05","117.82","130.81","117.82","27.90M","6.21%"
"02-06-2000","116.80","109.14","119.21","109.14","39.14M","7.73%"
"01-06-2000","108.42","107.74","110.41","105.93","26.85M","-0.07%"
"31-05-2000","108.50","103.54","108.81","103.54","21.90M","11.68%"
"30-05-2000","97.15","91.85","98.13","90.72","26.28M","6.37%"
"29-05-2000","91.33","91.65","92.39","86.51","26.64M","-1.46%"
"26-05-2000","92.68","94.33","95.15","90.30","36.22M","-1.00%"
"25-05-2000","93.62","94.41","97.94","93.01","34.26M","-0.14%"
"24-05-2000","93.75","91.48","95.11","88.36","38.87M","0.51%"
"23-05-2000","93.27","89.91","95.63","85.65","34.42M","1.30%"
"22-05-2000","92.07","97.01","97.01","90.39","27.68M","-8.01%"
"19-05-2000","100.09","106.97","106.97","97.69","35.79M","-6.40%"
"18-05-2000","106.93","107.74","108.44","104.67","16.33M","-0.94%"
"17-05-2000","107.94","111.10","114.92","106.67","24.95M","1.44%"
"16-05-2000","106.41","108.50","110.07","104.18","30.11M","-1.09%"
"15-05-2000","107.58","105.49","111.46","93.81","43.26M","1.15%"
"12-05-2000","106.36","110.84","113.17","104.68","32.18M","-2.83%"
"11-05-2000","109.46","117.97","117.97","107.13","31.75M","-9.02%"
"10-05-2000","120.31","123.24","123.63","117.04","24.13M","-1.47%"
"09-05-2000","122.10","116.28","123.17","108.52","31.22M","3.67%"
"08-05-2000","117.78","133.31","135.49","116.89","48.40M","-11.30%"
"05-05-2000","132.79","127.59","135.33","127.59","30.82M","4.72%"
"04-05-2000","126.80","119.21","127.59","117.04","25.12M","6.93%"
"03-05-2000","118.58","113.94","122.45","107.55","32.89M","-2.97%"
"02-05-2000","122.21","127.90","131.31","120.07","25.58M","-2.94%"
"28-04-2000","125.91","125.57","131.58","123.32","19.11M","1.67%"
"27-04-2000","123.84","123.86","126.72","120.03","24.84M","3.17%"
"26-04-2000","120.03","120.03","120.03","118.61","4.33M","7.95%"
"25-04-2000","111.19","111.87","114.63","105.13","16.44M","-2.70%"
"24-04-2000","114.27","120.89","122.45","111.77","17.37M","-3.05%"
"20-04-2000","117.87","105.45","121.20","103.42","36.77M","4.88%"
"19-04-2000","112.39","131.37","131.37","111.91","25.51M","-7.61%"
"18-04-2000","121.65","132.22","136.41","121.65","14.94M","-7.99%"
"17-04-2000","132.22","132.22","132.22","132.22","220.10K","-8.00%"
"13-04-2000","143.72","153.47","153.47","143.72","3.31M","-8.00%"
"12-04-2000","156.22","161.07","163.91","154.87","16.39M","-4.92%"
"11-04-2000","164.31","152.17","164.34","140.31","27.17M","7.98%"
"10-04-2000","152.17","152.17","152.17","152.17","210.62K","8.01%"
"07-04-2000","140.89","140.89","140.89","140.89","222.40K","7.99%"
"06-04-2000","130.46","121.73","130.55","113.18","30.06M","7.93%"
"05-04-2000","120.88","109.31","127.10","109.31","28.35M","2.70%"
"04-04-2000","117.70","117.70","117.70","117.70","400.19K","-8.00%"
"03-04-2000","127.93","131.79","139.52","127.93","3.74M","-8.00%"
"31-03-2000","139.06","148.82","148.82","139.00","8.08M","-7.96%"
"30-03-2000","151.08","153.47","153.47","145.41","7.66M","-4.35%"
"29-03-2000","157.95","158.12","165.57","157.37","6.54M","2.43%"
"28-03-2000","154.21","156.59","158.12","149.77","8.92M","-4.05%"
"27-03-2000","160.72","162.78","170.51","159.68","8.08M","-4.21%"
"24-03-2000","167.79","156.73","171.77","156.73","12.25M","5.45%"
"23-03-2000","159.12","169.91","178.90","157.35","14.27M","-4.02%"
"22-03-2000","165.79","150.37","165.81","147.27","9.58M","7.99%"
"21-03-2000","153.52","142.54","153.52","131.94","14.63M","8.00%"
"16-03-2000","142.15","148.82","148.82","142.15","5.73M","-8.00%"
"15-03-2000","154.51","141.55","158.90","140.81","16.26M","0.95%"
"14-03-2000","153.06","158.28","158.28","153.06","8.39M","-8.00%"
"13-03-2000","166.37","181.38","189.11","166.37","7.51M","-8.00%"
"10-03-2000","180.83","187.56","197.58","177.14","10.26M","-1.64%"
"09-03-2000","183.84","196.73","201.53","180.29","8.33M","-3.70%"
"08-03-2000","190.91","208.51","215.98","185.80","22.43M","-4.54%"
"07-03-2000","199.98","198.43","199.98","198.43","3.48M","8.00%"
"06-03-2000","185.17","185.09","185.17","163.71","1.39M","8.00%"
"03-03-2000","171.45","171.45","171.45","171.45","1.71M","8.00%"
"02-03-2000","158.75","157.11","158.75","153.97","1.61M","8.00%"
"01-03-2000","146.99","141.06","146.99","139.52","6.29M","8.00%"
"29-02-2000","136.10","133.32","142.48","129.45","16.03M","3.17%"
"28-02-2000","131.92","137.97","137.97","128.18","7.62M","-5.31%"
"25-02-2000","139.32","145.72","147.12","137.20","4.93M","-3.34%"
"24-02-2000","144.13","145.57","149.58","139.34","8.26M","0.90%"
"23-02-2000","142.85","162.78","162.78","140.20","11.94M","-6.26%"
"22-02-2000","152.39","160.28","160.28","151.15","12.07M","-4.14%"
"21-02-2000","158.97","152.70","162.78","150.39","17.75M","3.95%"
